Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:2.31,"urn:cite:hmt:vaimg.VA024VN_0526@0.506,0.5928,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.32,"urn:cite:hmt:vaimg.VA024VN_0526@0.515,0.6123,0.373,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.33,"urn:cite:hmt:vaimg.VA024VN_0526@0.51,0.6281,0.397,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.34,"urn:cite:hmt:vaimg.VA024VN_0526@0.512,0.6499,0.393,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.35,"urn:cite:hmt:vaimg.VA024VN_0526@0.513,0.6664,0.402,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:2.36,"urn:cite:hmt:vaimg.VA025RN_0026@0.167,0.1998,0.389,0.0398"
urn:cts:greekLit:tlg0012.tlg001.msA:2.37,"urn:cite:hmt:vaimg.VA025RN_0026@0.172,0.2246,0.395,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.38,"urn:cite:hmt:vaimg.VA025RN_0026@0.17,0.2442,0.388,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:2.39,"urn:cite:hmt:vaimg.VA025RN_0026@0.166,0.2615,0.4,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.40,"urn:cite:hmt:vaimg.VA025RN_0026@0.167,0.2795,0.404,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.41,"urn:cite:hmt:vaimg.VA025RN_0026@0.166,0.2998,0.396,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.42,"urn:cite:hmt:vaimg.VA025RN_0026@0.158,0.3163,0.397,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.43,"urn:cite:hmt:vaimg.VA025RN_0026@0.165,0.3366,0.382,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.44,"urn:cite:hmt:vaimg.VA025RN_0026@0.161,0.3561,0.412,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:2.45,"urn:cite:hmt:vaimg.VA025RN_0026@0.16,0.3764,0.395,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:2.46,"urn:cite:hmt:vaimg.VA025RN_0026@0.167,0.3967,0.385,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:2.47,"urn:cite:hmt:vaimg.VA025RN_0026@0.163,0.4162,0.41,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.48,"urn:cite:hmt:vaimg.VA025RN_0026@0.154,0.4313,0.42,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.49,"urn:cite:hmt:vaimg.VA025RN_0026@0.156,0.4493,0.398,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.50,"urn:cite:hmt:vaimg.VA025RN_0026@0.159,0.4733,0.387,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:2.51,"urn:cite:hmt:vaimg.VA025RN_0026@0.157,0.4899,0.414,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:2.52,"urn:cite:hmt:vaimg.VA025RN_0026@0.163,0.5109,0.393,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.53,"urn:cite:hmt:vaimg.VA025RN_0026@0.161,0.5312,0.379,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.54,"urn:cite:hmt:vaimg.VA025RN_0026@0.157,0.5477,0.402,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:2.55,"urn:cite:hmt:vaimg.VA025RN_0026@0.153,0.5665,0.411,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:2.56,"urn:cite:hmt:vaimg.VA025RN_0026@0.157,0.5845,0.424,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.57,"urn:cite:hmt:vaimg.VA025RN_0026@0.157,0.5845,0.424,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.58,"urn:cite:hmt:vaimg.VA025RN_0026@0.157,0.6221,0.4,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:2.59,"urn:cite:hmt:vaimg.VA025RN_0026@0.151,0.6424,0.425,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:2.60,"urn:cite:hmt:vaimg.VA025RN_0026@0.145,0.6612,0.412,0.0413"
urn:cts:greekLit:tlg0012.tlg001.msA:2.61,"urn:cite:hmt:vaimg.VA025VN_0527@0.4575,0.2117,0.3974,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.62,"urn:cite:hmt:vaimg.VA025VN_0527@0.4565,0.2357,0.3864,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.63,"urn:cite:hmt:vaimg.VA025VN_0527@0.4585,0.256,0.3864,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.64,"urn:cite:hmt:vaimg.VA025VN_0527@0.4915,0.2763,0.3564,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.65,"urn:cite:hmt:vaimg.VA025VN_0527@0.4865,0.2935,0.3564,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.66,"urn:cite:hmt:vaimg.VA025VN_0527@0.4865,0.3131,0.3604,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:2.67,"urn:cite:hmt:vaimg.VA025VN_0527@0.4855,0.3333,0.3694,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.68,"urn:cite:hmt:vaimg.VA025VN_0527@0.4915,0.3521,0.3694,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.69,"urn:cite:hmt:vaimg.VA025VN_0527@0.4855,0.3716,0.3694,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.70,"urn:cite:hmt:vaimg.VA025VN_0527@0.4865,0.3889,0.3664,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.71,"urn:cite:hmt:vaimg.VA025VN_0527@0.4855,0.4084,0.3684,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.72,"urn:cite:hmt:vaimg.VA025VN_0527@0.4885,0.4257,0.3684,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.73,"urn:cite:hmt:vaimg.VA025VN_0527@0.4855,0.4467,0.3684,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.74,"urn:cite:hmt:vaimg.VA025VN_0527@0.4845,0.4647,0.3684,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.75,"urn:cite:hmt:vaimg.VA025VN_0527@0.4865,0.4857,0.3604,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.76,"urn:cite:hmt:vaimg.VA025VN_0527@0.4905,0.503,0.3594,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.77,"urn:cite:hmt:vaimg.VA025VN_0527@0.4845,0.5225,0.3594,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.78,"urn:cite:hmt:vaimg.VA025VN_0527@0.4865,0.542,0.3564,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.79,"urn:cite:hmt:vaimg.VA025VN_0527@0.4855,0.5601,0.3564,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.80,"urn:cite:hmt:vaimg.VA025VN_0527@0.4905,0.5773,0.3594,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.81,"urn:cite:hmt:vaimg.VA025VN_0527@0.4925,0.5968,0.3594,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.82,"urn:cite:hmt:vaimg.VA025VN_0527@0.4925,0.6141,0.3644,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.83,"urn:cite:hmt:vaimg.VA025VN_0527@0.4835,0.6336,0.3774,0.0315"
urn:cts:greekLit:tlg0012.tlg001.msA:2.84,"urn:cite:hmt:vaimg.VA025VN_0527@0.4835,0.6532,0.3704,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:2.85,"urn:cite:hmt:vaimg.VA025VN_0527@0.4835,0.6719,0.3704,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.86,"urn:cite:hmt:vaimg.VA026RN_0027@0.17,0.2059,0.331,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.87,"urn:cite:hmt:vaimg.VA026RN_0027@0.171,0.2246,0.33,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.88,"urn:cite:hmt:vaimg.VA026RN_0027@0.168,0.2457,0.376,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.88,"urn:cite:hmt:vaimg.VA026RN_0027@0.167,0.263,0.354,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.90,"urn:cite:hmt:vaimg.VA026RN_0027@0.168,0.2802,0.363,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.91,"urn:cite:hmt:vaimg.VA026RN_0027@0.17,0.3013,0.368,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.92,"urn:cite:hmt:vaimg.VA026RN_0027@0.167,0.3208,0.364,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.93,"urn:cite:hmt:vaimg.VA026RN_0027@0.165,0.3396,0.375,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.94,"urn:cite:hmt:vaimg.VA026RN_0027@0.161,0.3591,0.365,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.95,"urn:cite:hmt:vaimg.VA026RN_0027@0.161,0.3772,0.365,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.96,"urn:cite:hmt:vaimg.VA026RN_0027@0.157,0.3989,0.384,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.97,"urn:cite:hmt:vaimg.VA026RN_0027@0.158,0.4155,0.384,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.98,"urn:cite:hmt:vaimg.VA026RN_0027@0.161,0.4365,0.384,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:2.99,"urn:cite:hmt:vaimg.VA026RN_0027@0.16,0.4553,0.374,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.100,"urn:cite:hmt:vaimg.VA026RN_0027@0.165,0.4733,0.367,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.101,"urn:cite:hmt:vaimg.VA026RN_0027@0.164,0.4936,0.379,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.102,"urn:cite:hmt:vaimg.VA026RN_0027@0.16,0.5131,0.363,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.103,"urn:cite:hmt:vaimg.VA026RN_0027@0.16,0.5297,0.388,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.104,"urn:cite:hmt:vaimg.VA026RN_0027@0.159,0.55,0.388,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.105,"urn:cite:hmt:vaimg.VA026RN_0027@0.159,0.5702,0.395,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:2.106,"urn:cite:hmt:vaimg.VA026RN_0027@0.157,0.5883,0.395,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.107,"urn:cite:hmt:vaimg.VA026RN_0027@0.156,0.6056,0.395,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.108,"urn:cite:hmt:vaimg.VA026RN_0027@0.162,0.6243,0.378,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.109,"urn:cite:hmt:vaimg.VA026RN_0027@0.158,0.6439,0.378,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.110,"urn:cite:hmt:vaimg.VA026RN_0027@0.157,0.6679,0.378,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.111,"urn:cite:hmt:vaimg.VA026VN_0528@0.477,0.2149,0.382,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.112,"urn:cite:hmt:vaimg.VA026VN_0528@0.481,0.2389,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.113,"urn:cite:hmt:vaimg.VA026VN_0528@0.481,0.2569,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.114,"urn:cite:hmt:vaimg.VA026VN_0528@0.487,0.2757,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.115,"urn:cite:hmt:vaimg.VA026VN_0528@0.486,0.2938,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.116,"urn:cite:hmt:vaimg.VA026VN_0528@0.486,0.3118,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.117,"urn:cite:hmt:vaimg.VA026VN_0528@0.483,0.3313,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.118,"urn:cite:hmt:vaimg.VA026VN_0528@0.483,0.3494,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.119,"urn:cite:hmt:vaimg.VA026VN_0528@0.483,0.3689,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.120,"urn:cite:hmt:vaimg.VA026VN_0528@0.483,0.3899,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.121,"urn:cite:hmt:vaimg.VA026VN_0528@0.484,0.4072,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.122,"urn:cite:hmt:vaimg.VA026VN_0528@0.494,0.429,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.123,"urn:cite:hmt:vaimg.VA026VN_0528@0.477,0.4455,0.382,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:2.124,"urn:cite:hmt:vaimg.VA026VN_0528@0.497,0.4591,0.382,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.125,"urn:cite:hmt:vaimg.VA026VN_0528@0.489,0.4793,0.382,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.126,"urn:cite:hmt:vaimg.VA026VN_0528@0.489,0.4944,0.382,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.127,"urn:cite:hmt:vaimg.VA026VN_0528@0.49,0.5162,0.397,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.128,"urn:cite:hmt:vaimg.VA026VN_0528@0.489,0.5319,0.364,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.129,"urn:cite:hmt:vaimg.VA026VN_0528@0.491,0.5545,0.387,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.130,"urn:cite:hmt:vaimg.VA026VN_0528@0.491,0.5733,0.387,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.131,"urn:cite:hmt:vaimg.VA026VN_0528@0.492,0.5905,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.132,"urn:cite:hmt:vaimg.VA026VN_0528@0.491,0.6093,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.133,"urn:cite:hmt:vaimg.VA026VN_0528@0.491,0.6326,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.134,"urn:cite:hmt:vaimg.VA026VN_0528@0.492,0.6506,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.135,"urn:cite:hmt:vaimg.VA026VN_0528@0.501,0.6687,0.396,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.136,"urn:cite:hmt:vaimg.VA027RN_0028@0.151,0.2044,0.398,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.137,"urn:cite:hmt:vaimg.VA027RN_0028@0.154,0.2269,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.138,"urn:cite:hmt:vaimg.VA027RN_0028@0.156,0.2434,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.139,"urn:cite:hmt:vaimg.VA027RN_0028@0.155,0.2622,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.140,"urn:cite:hmt:vaimg.VA027RN_0028@0.152,0.284,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.141,"urn:cite:hmt:vaimg.VA027RN_0028@0.152,0.3013,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.142,"urn:cite:hmt:vaimg.VA027RN_0028@0.151,0.3208,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.143,"urn:cite:hmt:vaimg.VA027RN_0028@0.151,0.3411,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.144,"urn:cite:hmt:vaimg.VA027RN_0028@0.151,0.3576,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.145,"urn:cite:hmt:vaimg.VA027RN_0028@0.149,0.3794,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.146,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.3974,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.147,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.4162,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.148,"urn:cite:hmt:vaimg.VA027RN_0028@0.16,0.435,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.149,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.456,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.150,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.4733,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.151,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.4921,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.152,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.5101,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.153,"urn:cite:hmt:vaimg.VA027RN_0028@0.162,0.5312,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.154,"urn:cite:hmt:vaimg.VA027RN_0028@0.161,0.5485,0.359,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.155,"urn:cite:hmt:vaimg.VA027RN_0028@0.16,0.5657,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.156,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.586,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.157,"urn:cite:hmt:vaimg.VA027RN_0028@0.158,0.6063,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.158,"urn:cite:hmt:vaimg.VA027RN_0028@0.153,0.6251,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.159,"urn:cite:hmt:vaimg.VA027RN_0028@0.153,0.6446,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.160,"urn:cite:hmt:vaimg.VA027RN_0028@0.152,0.6604,0.396,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.161,"urn:cite:hmt:vaimg.VA027VN_0529@0.494,0.2201,0.329,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.162,"urn:cite:hmt:vaimg.VA027VN_0529@0.494,0.2397,0.342,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.163,"urn:cite:hmt:vaimg.VA027VN_0529@0.494,0.2569,0.342,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.164,"urn:cite:hmt:vaimg.VA027VN_0529@0.499,0.2742,0.342,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.165,"urn:cite:hmt:vaimg.VA027VN_0529@0.502,0.2953,0.342,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.166,"urn:cite:hmt:vaimg.VA027VN_0529@0.502,0.3148,0.342,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.167,"urn:cite:hmt:vaimg.VA027VN_0529@0.494,0.3351,0.322,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.169,"urn:cite:hmt:vaimg.VA027VN_0529@0.5,0.3539,0.322,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.170,"urn:cite:hmt:vaimg.VA027VN_0529@0.5,0.3704,0.349,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.171,"urn:cite:hmt:vaimg.VA027VN_0529@0.499,0.3899,0.349,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:2.172,"urn:cite:hmt:vaimg.VA027VN_0529@0.501,0.408,0.369,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.173,"urn:cite:hmt:vaimg.VA027VN_0529@0.497,0.4275,0.34,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.174,"urn:cite:hmt:vaimg.VA027VN_0529@0.496,0.4448,0.34,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:2.175,"urn:cite:hmt:vaimg.VA027VN_0529@0.492,0.4658,0.32,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:2.176,"urn:cite:hmt:vaimg.VA027VN_0529@0.494,0.4808,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.177,"urn:cite:hmt:vaimg.VA027VN_0529@0.495,0.5004,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.178,"urn:cite:hmt:vaimg.VA027VN_0529@0.502,0.5192,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.179,"urn:cite:hmt:vaimg.VA027VN_0529@0.498,0.5372,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.180,"urn:cite:hmt:vaimg.VA027VN_0529@0.498,0.5545,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.181,"urn:cite:hmt:vaimg.VA027VN_0529@0.499,0.5733,0.355,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.182,"urn:cite:hmt:vaimg.VA027VN_0529@0.497,0.5898,0.385,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.183,"urn:cite:hmt:vaimg.VA027VN_0529@0.501,0.6093,0.385,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.184,"urn:cite:hmt:vaimg.VA027VN_0529@0.505,0.6281,0.34,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.185,"urn:cite:hmt:vaimg.VA027VN_0529@0.513,0.6446,0.34,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.186,"urn:cite:hmt:vaimg.VA027VN_0529@0.506,0.6649,0.349,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:2.187,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.2036,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.188,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.2209,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.189,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.2389,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.190,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.2577,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.191,"urn:cite:hmt:vaimg.VA028RN_0029@0.156,0.2765,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.192,"urn:cite:hmt:vaimg.VA028RN_0029@0.156,0.2953,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.193,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.3148,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.194,"urn:cite:hmt:vaimg.VA028RN_0029@0.157,0.3351,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.195,"urn:cite:hmt:vaimg.VA028RN_0029@0.161,0.3554,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.196,"urn:cite:hmt:vaimg.VA028RN_0029@0.159,0.3711,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.197,"urn:cite:hmt:vaimg.VA028RN_0029@0.152,0.3914,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.198,"urn:cite:hmt:vaimg.VA028RN_0029@0.153,0.4087,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.199,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.429,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.200,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.4478,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.201,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.4666,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.202,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.4853,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.203,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.5034,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.204,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.5252,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.205,"urn:cite:hmt:vaimg.VA028RN_0029@0.172,0.5455,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.207,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.5635,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.208,"urn:cite:hmt:vaimg.VA028RN_0029@0.156,0.583,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.209,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.6026,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.210,"urn:cite:hmt:vaimg.VA028RN_0029@0.167,0.6213,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.211,"urn:cite:hmt:vaimg.VA028RN_0029@0.162,0.6394,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.212,"urn:cite:hmt:vaimg.VA028RN_0029@0.158,0.6589,0.38,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.213,"urn:cite:hmt:vaimg.VA028VN_0530@0.491,0.2096,0.37,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:2.214,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.2374,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.215,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.2539,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.216,"urn:cite:hmt:vaimg.VA028VN_0530@0.492,0.2712,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.217,"urn:cite:hmt:vaimg.VA028VN_0530@0.492,0.2893,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.218,"urn:cite:hmt:vaimg.VA028VN_0530@0.493,0.3088,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.219,"urn:cite:hmt:vaimg.VA028VN_0530@0.493,0.3291,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.220,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.3501,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.221,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.3674,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.222,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.3854,0.37,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:2.223,"urn:cite:hmt:vaimg.VA028VN_0530@0.489,0.4035,0.37,0.0233"
